Date,DBK.DE,UBSG.VX,NDA-SEK.ST,3988.HK,C,0939.HK,1288.HK,8306.T,8316.T,RBS.L,MS,1398.HK,BARC.L,GS,ACA.PA,UCG.MI,BNP.PA,GLE.PA,HSBA.L,SAN.MC,STT,8411.T,RY.TO,INGA.AS,BK,JPM,WFC,BAC,STAN.L,CSGN.VX
2013-04-10,32.457290755512616,13.464485921227446,11.437495669381041,0.3237677693978567,43.161777,0.5803357150403121,0.3171399160519149,5.718404892340416,39.01746922721891,4.373946268199234,20.292854000000002,0.48358941192536914,3.722161425287357,139.335327,6.680475736647649,22.33078971761296,42.904967557476134,27.949721268456987,7.883654360153257,4.784058122380772,54.489914,1.8237518511829511,48.471915560417465,6.346183270885282,25.912407,42.778736,32.137115,11.596663000000001,21.384095877394635,21.357632966185232
2013-04-11,32.6301468852459,13.801660036555209,11.600327762888222,0.32378862685274895,42.97979,0.5813106846152261,0.31987891422210313,5.8694717405070875,39.66877648951975,4.420501954748345,20.338518,0.4863946638768063,3.809016253655533,138.971725,6.803378360655738,22.635155409836067,43.63033049180328,28.48018491803279,7.929085885793443,4.824998032786885,54.980816000000004,1.832945516849951,48.62077319077319,6.426953442622952,25.939571,42.830841,32.085789,11.549601,21.302426920116975,21.62885388667885
2013-04-15,31.169937729272466,13.539795698924731,11.392389264673795,0.32008564791851596,42.97979,0.572830362238647,0.3144188167755517,5.959622532243103,39.2161812742919,4.287833871288491,19.617035,0.47803713213458887,3.696581052760399,136.538528,6.460561872560411,21.78713985457109,41.72837169227556,27.213191733789376,7.759736718116596,4.6820602864192375,52.417225,1.8260674640681571,47.68511382852897,6.197220662915628,24.744446,41.632175,31.281725,11.276628,20.64069474231693,21.590140860215055
2013-04-16,31.5873655772272,13.755053133810453,11.37175073904019,0.32100179075250257,44.694378,0.5718860875278597,0.31532124038597803,5.6962251747133985,37.55415026581139,4.3594468202764975,19.954943,0.4761824763916981,3.6875819354838706,134.33844,6.543396151818661,21.981448339483393,41.905523194517656,27.529658671586713,7.74858465437788,4.714840537691091,53.008129000000004,1.785288302578749,48.20520747700137,6.400827622561939,25.133766,42.118598999999996,31.700863000000002,11.559013,20.610919723502303,21.930240728692254
2013-04-17,30.193846214007326,13.132172654155497,10.8909633287833,0.3172981050407719,43.813126000000004,0.5662172955286175,0.3080486171048733,5.822773514192469,38.896247476728796,4.317073353658537,19.607899,0.4696736960078323,3.6036133231707312,131.075531,6.273988816038166,21.665951484025705,39.562896098648274,26.209048841847306,7.614626996951219,4.588599658485082,52.080864,1.8201850964529385,47.932918818828576,6.154167915846553,24.617693,40.64196,31.273163,11.013067,20.517594878048783,21.10584235924933
2013-04-18,29.690745333507373,12.899465837176875,10.726241179252286,0.3145094371946421,43.190517,0.5642892381331448,0.3080196511078222,5.768153668376109,38.18449701583973,4.186153049060064,18.548504,0.467780607283121,3.5314635488308115,129.210983,6.21597311055998,22.087324109124136,39.612983944654744,25.333443414697822,7.546803515207092,4.610168385328286,51.371784000000005,1.8339408113619502,47.684229257876105,6.074226602271244,24.174051000000002,40.511677,31.025105,10.768331,20.244903301237965,20.724892202080873
2013-04-22,30.175683124346918,13.431422578021321,10.741571789570411,0.3218522702243884,43.247993,0.5830108310782004,0.3197829147437392,5.730035146025205,37.73108265505919,4.378825152998776,18.913813,0.48532426900848424,3.606878442472461,130.068634,6.377971525600836,23.515433646812962,40.33245428422153,26.07502089864159,7.735985205018361,4.733637669801463,52.044506,1.8330581350117734,47.64059873232569,6.186827324973876,24.581474,41.128384000000004,31.418590999999996,11.031891,20.580160082619344,21.473037159124964
2013-04-23,31.559028535786684,13.620084602368866,10.851315702429638,0.31632534775888715,44.502804,0.5754952344152499,0.31252640391550746,5.613020082606417,37.23983225338178,4.462381967712458,19.735757999999997,0.4816123132405976,3.6995366280840702,133.256973,6.778230417381361,24.59995711835334,42.287705961848324,27.77263241332709,7.803813219616205,4.952517022714279,52.962666000000006,1.7900911887377993,47.199088634217105,6.433046156245127,24.934582000000002,41.840633000000004,31.76075,11.361341,20.74098798355163,21.38755076142132
2013-04-24,32.48776360322832,13.772346713672011,10.791446816169541,0.3227622359608449,45.135002,0.5876800618238022,0.3224909840288511,5.6537857202531825,37.71708258332494,4.528924517923173,19.589632,0.48808307573415766,3.664975032851511,134.179932,6.84269070554543,24.693724290549337,43.115727675084614,27.847793543348086,7.905543027839745,4.999520958083832,52.971764,1.7947186339714067,47.59646138540468,6.575825305909919,25.215252,42.318366999999995,31.940371999999996,11.587251,20.904691165235462,21.661487634709367
2013-04-25,32.86114334027055,14.055770105699745,11.02118285100525,0.3245930037866103,45.125431,0.5932885551634425,0.3288237036655418,5.780848479570117,38.975267128447165,4.641864958320469,19.571369,0.4963898405502177,3.691971657919111,134.95369,6.9230528095733606,24.536216181061395,43.09238423517169,28.013054110301766,7.935106421735103,4.878325962539021,52.999031,1.8213068041319842,48.00154585110034,6.600102757544224,25.288073999999998,42.561588,32.196991,11.709619,20.854780117320157,21.74608889782358
2013-04-30,35.230783513299976,15.085192717412356,11.620723743584286,0.33397195593259216,44.694378,0.6095571738404857,0.3362554816860462,5.9308875057074975,39.84917322628504,4.7591669981354885,20.276229999999998,0.5049870295221736,3.619267883778745,136.17498799999998,7.094482486173295,25.196269423228866,44.158074795891494,29.006618382933897,8.137258048477316,4.939615485909929,53.153572,1.8429788990216482,48.88366063712489,6.626507769291546,25.688604,42.570267,32.487831,11.587251,21.016959120571787,21.816262078464284
2013-05-02,35.71563104259211,15.318657323205306,11.667450467003523,0.33307042979573426,44.589149,0.6067774985501643,0.3353677427669308,5.801056845619595,39.530773523480015,4.774556228830677,20.404387,0.5013151620594111,3.669103881172121,133.937546,7.098609877188399,24.923031094852362,44.391792526783384,28.987929187353018,8.224910723718965,4.891073948262347,52.362686,1.8302402428913918,48.70671316909073,6.613595505617977,25.433723,41.76247,32.000252,11.474296,21.406165936422116,22.195993366855674
2013-05-07,37.20642343402641,15.520247661564627,11.741898513221761,0.34220953755363426,46.093342,0.6151070107848317,0.34346338697831436,5.88444745804196,39.9655277601287,4.482972229102167,21.301486999999998,0.5132467883879447,3.889671780185758,139.204803,7.184165032038708,26.10846737282594,46.58822937099516,31.47933568719759,8.470027198142414,5.020613312410095,54.253551,1.8401843581418122,49.716099502487566,6.955437426441741,25.861561,42.683182,32.847103000000004,12.142610000000001,22.013670743034055,23.13042942176871
2013-05-08,37.138769413003416,15.855786096256685,11.968901463781076,0.34684118151898535,47.223892,0.6170395532062402,0.3480268498926571,5.8607775715685495,39.796611547495125,4.4359475582082135,21.667645999999998,0.5179186565260084,3.9232939320463807,140.081131,7.191734667017635,26.492991576730716,46.5757462490129,32.29202948144248,8.498733314681838,5.061987365096078,55.053543000000005,1.8298536546017041,50.16120674179715,7.2170926559620945,25.843355,43.221722,33.148846,12.255564999999999,21.12810037613852,23.501001069518715
