Date,STT,0939.HK,BK,C,JPM,INGA.AS,GS,MS,3988.HK,BAC,1398.HK,BNP.PA,RBS.L,GLE.PA,CSGN.VX,1288.HK,STAN.L,DBK.DE,BARC.L,ACA.PA,8306.T,RY.TO,WFC,8316.T,UBSG.VX,8411.T,HSBA.L,SAN.MC,NDA-SEK.ST,UCG.MI,^GSPC,^HSI,^GSPTSE,^N225,^SSMI,^STOXX50E,^FTSE
2010-10-22,35.121113,4.855103,21.750637,39.276382,30.719807,6.463011,142.21778899999998,21.765005,2.767074,10.646028999999999,4.093775,38.640335,461.799988,33.294846,28.949247,2.672505,1410.130493,30.610371,215.244507,8.896243,309.14212,40.830605,21.190186999999998,1841.498901,14.491381,88.180679,443.915466,5.016436,70.407204,60.589478,1183.079956,23517.539063,12601.200195,9426.709961,6477.129883,2873.73999,5741.399902
2010-10-25,34.999413,4.855103,21.457987,40.232009999999995,30.206455,6.556679,141.884262,21.640738,2.785522,10.385462,4.074158,38.422203,454.0,33.275711,28.800575,2.659373,1385.205811,30.439531,213.952026,8.829495,309.14212,40.515743,20.87368,1843.795288,14.640774,88.915527,444.98056,4.923193,70.407204,60.112381,1185.619995,23627.910156,12663.599609,9401.160156,6513.629883,2871.47998,5752.0
2010-10-26,35.625343,4.90091,21.544058,39.945328,30.312384,6.419408,142.69558700000002,21.472084,2.828563,10.515748,4.080697,38.247688,447.799988,33.601009,28.80769,2.665939,1372.545898,29.952274,210.910233,8.859136,306.720642,40.757389,21.027876000000003,1837.672485,13.910398,87.445847,439.388367,4.860165,70.263519,59.921543,1185.640015,23601.240234,12684.700195,9377.379883,6476.609863,2856.310059,5707.299805
2010-10-27,36.007847,4.763499,21.785938,39.849762,30.589434000000004,6.347543,144.37233,21.703348000000002,2.803965,10.739089,4.054535,38.284039,449.600006,33.118805,29.097841,2.659373,1361.425293,30.239557,214.674011,8.755357,301.070526,40.215515,20.898024,1821.599365,13.976795,86.710999,437.324738,4.782027,71.98777,59.985157,1182.449951,23164.580078,12567.299805,9387.030273,6479.209961,2829.419922,5646.0
2010-10-28,35.73835,4.815848,21.742748000000002,39.849762,30.56498,6.35481,147.157898,22.112514,2.865455,10.729787,4.080697,38.378567,445.5,33.191525,29.310219,2.665939,1399.775269,30.239557,211.784454,8.836886,298.649078,39.629711,21.052221,1807.822754,13.935298,85.976158,438.722778,4.764834,70.694588,60.366833,1183.780029,23210.859375,12564.099609,9366.030273,6484.709961,2845.530029,5677.899902
2010-10-29,36.303416999999996,4.835475,21.647724,39.849762,30.662775,6.193316,145.255814,22.121412,2.853162,10.655334,4.080697,38.211323,446.100006,32.93129,28.772278,2.685638,1384.818848,30.119534,208.818405,8.729412,302.684906,39.827431,21.149612,1846.091309,13.844,85.976158,432.131897,4.808591,70.455109,59.571682,1183.26001,23096.320313,12676.200195,9202.450195,6472.22998,2844.98999,5675.200195
2010-11-01,36.312111,4.999057,21.63908,39.65863,30.491652000000002,6.302325,145.652435,21.952406,2.945394,10.701866,4.133016,37.935013,455.799988,32.602165,28.927984,2.71847,1374.850464,29.799538,208.019867,8.707165,296.227539,39.65168,21.044109,1807.057129,13.794202,85.241333,436.192932,4.663259,69.976143,57.408978,1184.380005,23652.939453,12664.799805,9154.719727,6504.720215,2836.72998,5694.600098
2010-11-02,36.451209999999996,5.110296,21.665003,39.849762,30.116816999999998,6.383072,146.779282,21.890144,2.982291,10.608806,4.185333,37.9641,454.299988,32.223286,29.204073,2.738169,1390.959351,29.865059,209.160904,8.870222,296.227539,39.65168,21.076569,1815.476318,13.976795,85.241333,437.990356,4.691907,69.880356,58.776535,1193.569946,23671.419922,12681.400391,9159.980469,6541.5,2861.01001,5757.399902
2010-11-04,38.207253,5.411281,22.891638,41.37878,32.430981,6.343505,149.997574,23.455633,3.074523,11.288142,4.388059,39.534725,471.399994,34.32431,29.451782,2.84323,1487.983154,30.09408,218.324112,9.240911,299.456238,40.266769,22.328804,1818.53772,14.200889,85.976158,462.75589,4.546573,70.311424,58.522087,1221.060059,24535.630859,12878.799805,9358.780273,6593.399902,2884.120117,5862.799805
2010-11-05,39.528667,5.430917,24.334253,42.907771999999994,33.359921,6.391953,154.216507,24.265055,3.11008,11.502180000000001,4.407675,39.120251,450.0,33.689026,29.657049,2.889195,1495.654663,30.34129,220.415146,9.000021,304.299133,40.501102,23.759928,1844.560303,14.308787,87.445847,454.700531,4.427805,69.3535,56.772865,1225.849976,24876.820313,12925.099609,9625.990234,6587.720215,2875.939941,5875.399902
2010-11-08,38.902721,5.313134,24.247864,42.429966,33.009525,6.374189,152.530685,24.202795000000002,3.122905,11.725522,4.505773,39.483829,436.399994,33.746437,30.081728,2.948292,1483.381714,30.428593,217.221863,8.959217,305.913452,40.457161,23.613561999999998,1823.129883,14.408386,87.445847,458.761505,4.422594,69.209808,57.21814,1223.25,24964.369141,13052.5,9732.919922,6600.359863,2867.959961,5850.0
2010-11-09,38.224651,5.280421,23.971443,41.092068,32.51247,6.432327,150.1418,23.411156,3.065192,11.418426,4.420753,39.854668,437.5,33.822975,30.081728,2.889195,1467.659546,30.475832,225.852493,9.062994,304.299133,39.834747,22.8736,1816.241821,14.424983,86.710999,462.289795,4.505938,69.305595,57.917873,1213.400024,24710.599609,12916.599609,9694.490234,6581.879883,2890.639893,5875.200195
2010-11-10,38.833183,5.166719,23.945522,42.238834000000004,33.099167,6.587363,150.745804,23.615738,2.975417,11.697605000000001,4.335742,38.902111,421.600006,32.778202,29.579195,2.849797,1448.480347,29.785017,220.2258,8.644189,317.213715,39.724915,23.239515,1922.62915,14.184291,93.324547,459.094269,4.373629,68.970322,55.246178,1218.709961,24500.609375,12942.599609,9830.519531,6539.819824,2845.929932,5816.899902
2010-11-11,39.085285,5.207189,23.902332,41.665442999999996,32.610256,6.408103,151.187515,23.402260000000002,2.994654,11.511482,4.459993,38.298584,410.200012,32.085514,29.430521,2.876063,1446.175903,29.319628,216.651337,8.440252,322.056641,39.32217,22.922394,1956.305542,14.084693,95.52906,455.366119,4.354872,68.347679,54.546448,1213.540039,24700.300781,12934.700195,9861.459961,6516.990234,2831.219971,5815.200195
2010-11-12,38.155097999999995,5.011582,23.74684,40.996517,32.276169,6.371768,149.492767,22.744042999999998,2.924117,11.278833,4.322663,38.523994,419.100006,32.460564,29.480076,2.823532,1452.703247,29.392324,213.304962,8.584833,316.406525,38.82423,22.393852,1920.33313,14.034894,93.324547,452.570038,4.441346,68.203987,55.150757,1199.209961,24222.580078,12749.200195,9724.80957,6505.290039,2822.429932,5796.899902
2010-11-15,38.137718,4.950877,23.954161,41.283203,32.659145,6.407296,150.745804,23.126518,2.879229,11.260223,4.244183,38.829403,423.200012,32.602165,29.522526,2.771,1458.44873,29.632366,214.788406,8.544107,315.599396,38.985336,22.483297,1927.986694,14.059793,93.324547,453.90155,4.519484,68.682945,55.437004,1197.75,24027.179688,12735.400391,9827.509766,6562.149902,2848.449951,5820.399902
2010-11-16,37.494411,4.8497,23.919609,40.327571999999996,32.276169,6.261951,148.834686,22.797411,2.840754,11.111328,4.152632,37.469643,408.600006,31.136423,29.005836,2.705337,1394.408447,29.196018,208.210068,8.154863,315.599396,38.882813,22.109257,1936.406006,13.719503,92.589722,442.717255,4.378314,67.198174,54.387413,1178.339966,23693.019531,12602.200195,9797.099609,6476.529785,2781.77002,5681.899902
2010-11-17,37.390083000000004,4.79574,23.599992999999998,40.040890000000005,31.925790999999997,6.338661,148.645401,22.317095000000002,2.757391,10.813537,4.034919,38.029537,417.299988,31.76405,28.984577,2.731602,1392.103882,29.537796,209.380402,8.199362,318.828064,38.912102,21.840920999999998,1963.194214,13.785901,94.794235,443.132446,4.46739,67.198174,54.132969,1178.589966,23214.460938,12657.799805,9811.660156,6494.990234,2802.699951,5692.600098
2010-11-18,38.207253,4.923896,24.221956,41.092068,32.31691,6.468664,150.862991,22.744042999999998,2.802279,10.887986999999999,4.139555,39.00391,420.100006,32.77438,29.232365,2.803832,1420.485596,29.883165,212.205246,8.243783,332.549744,39.746876,22.369455,2029.782104,13.877197,98.46843,447.157837,4.525212,69.018219,55.087143,1196.689941,23637.390625,12870.0,10013.629883,6613.370117,2855.22998,5768.700195
2010-11-19,37.763901000000004,4.876681,23.980078,40.805389,32.113197,6.408911,150.249985,22.788517000000002,2.770216,10.850760000000001,4.06762,38.742134,417.700012,32.024281,29.005836,2.764434,1382.900879,29.399673,209.342361,8.147473,334.164124,40.508427,22.353193,2029.782104,13.644805,99.938095,441.119843,4.443428,68.635056,54.132969,1199.72998,23605.710938,12956.299805,10022.389648,6590.839844,2845.75,5732.799805
2010-11-22,37.207516,4.876681,23.591356,39.945328,31.379833,6.276485,145.183685,22.290409,2.738153,10.515748,4.02598,37.90593,398.399994,31.121115,28.411306,2.751302,1369.862427,28.988779,206.135498,7.839758,333.356873,40.149624,21.914101000000002,2032.077881,13.387512,101.407784,438.637421,4.264235,67.48555,52.82893,1197.839966,23524.019531,12929.0,10115.19043,6532.640137,2811.429932,5680.799805
2010-11-24,37.981239,4.762015,23.71229,39.849762,31.094628999999998,5.967224,144.47151200000002,22.370459,2.648378,10.497132,3.972656,36.298939,405.600006,29.697472,27.731798,2.659373,1357.5896,28.290701,203.845367,7.558072,326.899658,40.244808,22.044204999999998,1982.328613,12.989123,99.938095,437.563873,4.073578,66.719215,51.206829,1198.349976,23023.859375,12902.0,10030.110352,6449.799805,2758.02002,5657.100098
2010-11-26,38.111629,4.694565,23.444498,39.276382,30.556831,5.834799,142.632477,21.970194,2.641965,10.348239,3.945993,35.437283,386.899994,29.398964,27.271708,2.685638,1348.007935,27.828905,198.348389,7.457991,323.67099,40.274097,21.670156,1967.020996,12.723533,98.46843,436.825989,3.923554,67.53344,50.856964,1189.400024,22877.25,12892.700195,10039.55957,6483.560059,2736.959961,5668.700195
2010-11-29,37.989925,4.775505,23.487696,39.65863,30.890926,5.653117,143.588043,22.165882,2.68044,10.525053,3.972656,34.306568,385.200012,28.358025,26.903696,2.685638,1341.86731,26.992695,200.753448,7.191103,326.899658,40.552353,22.117384,1992.278564,12.723533,99.20327,437.027191,3.818851,66.814995,49.075928,1187.76001,23166.220703,12895.700195,10125.990234,6397.5,2669.959961,5551.0
2010-11-30,37.555264,4.728291,23.314926,40.136452,30.475351,5.492429,141.067368,21.756723,2.667615,10.190036,4.02598,33.157688,375.899994,27.328566,26.217079,2.659373,1327.676514,26.610935,195.561447,6.99909,319.635223,40.237488,22.125513,1966.255859,12.457939,97.733574,434.947388,3.8027,67.102394,47.42202,1180.550049,23007.990234,12952.900391,9937.040039,6312.430176,2650.98999,5528.299805
2010-12-01,38.94619,4.74178,23.643185,41.092068,31.086494000000002,5.8243,143.15434299999998,22.165882,2.70609,10.516045,3.992652,33.848469,400.0,28.560856,26.755026,2.711904,1379.838623,27.392643,204.608994,7.291924,320.442322,41.182098,22.385721,1962.429199,12.864628,97.733574,440.247437,4.075141,69.209808,50.507195,1206.069946,23249.800781,13148.400391,9988.049805,6409.700195,2721.870117,5642.5
2010-12-02,39.65905,4.863191,24.049191,42.238834000000004,32.031712,6.031821,146.813385,22.779625,2.744566,10.879309,4.02598,34.921009,415.5,29.858206,27.39912,2.790699,1429.688354,28.156162,209.915085,7.498762,323.67099,40.801319,23.402147,1997.636108,13.10532,99.20327,447.828674,4.284552,69.688759,52.542675,1221.530029,23448.779297,13163.5,10168.519531,6483.439941,2781.389893,5767.600098
2010-12-03,39.737286,4.788995,24.187399,42.525524,32.276169,6.015672,146.64176899999998,22.806305,2.712503,11.04697,3.985987,35.51363,414.600006,30.083998,27.392084,2.810399,1409.751831,28.279766,204.608994,7.546948,324.478119,38.992645,23.621693,2012.178345,12.972525,99.20327,446.688202,4.344455,69.066116,53.910328,1224.709961,23320.519531,13179.0,10178.320313,6440.899902,2782.389893,5745.299805
2010-12-06,39.780753999999995,4.70131,24.178764,42.525524,32.51247,5.959148,146.948914,22.717361,2.641965,10.842049000000001,3.932663,35.033714,411.200012,29.529085,26.910732,2.731602,1409.364868,27.832581,200.791489,7.376438,323.67099,38.531334,23.369621,2020.5979,12.831429,99.938095,447.292114,4.247565,68.443466,52.383644,1223.119995,23237.689453,13276.0,10167.230469,6412.220215,2769.959961,5770.299805
2010-12-07,39.563423,4.762015,24.308338,44.150089,31.982832000000002,5.991448,145.99121100000002,22.824097000000002,2.686853,10.776849,3.979322,35.833569,413.5,29.774014,27.031109,2.757868,1412.813843,27.770729,200.485641,7.443162,321.249481,38.597229,23.150072,1989.982544,12.881227,99.938095,446.486908,4.219432,68.635056,52.638092,1223.75,23428.150391,13250.700195,10141.099609,6462.529785,2802.73999,5808.5
2010-12-08,40.145882,4.721544,24.843912,44.341225,32.805820000000004,6.073002,150.10206599999998,23.544573,2.635553,11.177373,3.912666,36.800674,409.799988,30.665705,27.498238,2.692205,1441.195801,28.039816,201.669205,7.558072,324.478119,38.502037,23.881899,2005.290527,13.088721,100.672935,442.059052,4.319969,69.257706,53.878517,1228.280029,23092.519531,13152.0,10232.330078,6508.129883,2818.949951,5794.5
2010-12-09,39.763382,4.694565,25.033957,44.819027,33.25399,6.217539,150.382111,23.758049,2.635553,11.782810000000001,3.906001,37.818665,423.100006,31.836769,27.76721,2.692205,1388.276001,28.650679,210.716766,7.832367,336.585571,38.421501,24.451097,2075.70459,13.429011,103.612297,447.292114,4.424675,69.449295,54.959927,1233.0,23171.800781,13166.900391,10285.879883,6537.629883,2840.709961,5808.0
2010-12-10,39.928535,4.708054,25.008045000000003,45.583538,33.759190000000004,6.250647,152.207108,23.971531,2.635553,11.92253,3.886004,37.5569,416.899994,31.62245,27.45579,2.665939,1352.222534,28.937872,207.814972,7.799031,338.19986,38.626522,24.613728,2097.135498,13.404112,102.877457,444.876862,4.323616,69.305595,54.101166,1240.400024,23162.910156,13239.5,10211.950195,6519.140137,2839.530029,5813.0
2010-12-13,39.433025,4.762015,25.336302,45.965794,33.824383000000005,6.257914,153.119583,23.962633,2.667615,11.680352000000001,3.912666,37.862293,418.200012,32.207981,27.639797,2.652806,1353.374756,29.130585,208.654694,7.876866,347.885773,38.677788,24.573063,2134.638672,13.404112,105.08197,446.486908,4.332474,69.305595,54.323807,1240.459961,23317.609375,13295.900391,10293.889648,6519.080078,2855.370117,5860.799805
2010-12-14,39.293938,4.788995,25.224001,44.819027,33.237694,6.240149,151.177155,23.686895,2.70609,11.549951,3.945993,37.702324,413.399994,32.219467,27.604385,2.672505,1342.632935,29.206953,207.662888,7.906506,349.500153,38.326302,24.24781,2146.884766,13.395812,105.816818,450.646545,4.359039,70.311424,54.069359,1241.589966,23431.189453,13280.099609,10316.769531,6545.839844,2861.669922,5891.200195
2010-12-15,39.433025,4.681075,25.189451000000002,43.863415,32.765083000000004,6.112568,149.261826,23.304417,2.62914,11.447491000000001,3.872673,36.866116,407.600006,31.656891,27.229263,2.633107,1336.500488,28.712435,200.027771,7.702645,346.271454,38.077328,24.223415,2138.46582,13.171719,107.286476,443.534912,4.243918,71.317223,51.811138,1235.22998,22975.349609,13229.099609,10309.780273,6602.040039,2831.879883,5882.200195
2010-12-16,39.728596,4.647349,25.422688,43.863415,32.602104,6.043126,148.584229,23.135414,2.60349,11.661725,3.83268,36.786129,401.200012,31.901819,26.974442,2.679072,1340.715088,28.865175,201.173294,7.672982,351.11438,37.967487,24.410435,2185.919189,13.213218,110.225853,444.205811,4.24027,70.64669,51.365856,1242.869995,22668.779297,13181.200195,10311.290039,6566.169922,2845.780029,5881.100098
2010-12-17,39.528667,4.70131,25.388128,44.9146,32.325062,5.948652,148.204758,23.339993,2.60349,11.708294,3.83268,36.14624,378.200012,31.603313,26.648874,2.731602,1329.981079,28.941545,198.310364,7.480231,355.150208,37.711197,24.361649,2212.707275,12.856328,112.430359,439.777985,4.154319,70.694588,49.712044,1243.910034,22714.849609,13201.5,10303.830078,6538.160156,2821.77002,5871.799805
2010-12-20,39.90247,4.667584,25.448601,45.010159,32.553215,5.914738,150.020721,23.357784,2.60349,11.754866999999999,3.806018,36.18623,384.600006,31.687508,26.648874,2.652806,1344.171997,28.665199,199.264099,7.324543,352.728729,37.183975,24.475489000000003,2214.237793,12.806529,110.225853,440.650085,4.193388,70.550888,50.984188,1247.079956,22639.080078,13193.299805,10216.410156,6521.25,2839.219971,5891.600098
2010-12-21,40.580546999999996,4.708054,25.733667,45.296852,33.408809999999995,5.982566,151.990295,23.891474,2.641965,12.09019,3.846011,36.560711,401.799988,32.915974,26.797474,2.659373,1353.753418,28.817938,204.876022,7.386077,353.535919,37.945515,25.060949,2215.768555,12.839728,110.960701,444.675568,4.313721,70.742477,52.765316,1254.599976,22993.859375,13365.200195,10370.530273,6558.169922,2876.98999,5951.799805
2010-12-22,41.528114,4.660839,26.364264000000002,45.201279,34.354042,5.930079,153.22804299999999,24.371796,2.622728,12.462769,3.812683,36.164425,406.899994,32.452911,27.038145,2.64624,1354.527222,28.665199,204.227188,7.375699,357.571655,38.099297,25.459383,2228.014404,13.072123,112.430359,449.103607,4.254857,70.502998,52.542675,1258.839966,23045.189453,13380.700195,10346.480469,6553.700195,2869.629883,5983.5
2010-12-29,40.563156,4.613624,26.156945999999998,45.583538,34.51701,5.885669,151.448196,24.265055,2.609903,12.397568,3.786021,35.615425,397.700012,31.752573,27.080587,2.514913,1345.703247,28.676132,202.089096,7.131052,359.186035,38.150558,25.223581,2257.099365,12.964225,115.36972,444.876862,4.168387,70.934074,50.825157,1259.780029,22969.300781,13449.200195,10344.540039,6566.649902,2841.22998,5996.399902
2010-12-30,40.232735,4.647349,26.070559,45.487972,34.411072,5.86629,151.457214,24.309534,2.609903,12.369625,3.83268,35.211861,396.0,31.278025,26.663025,2.534612,1341.86731,28.432505,201.784103,7.11771,354.34314,38.216461,25.060949,2213.472412,12.765031,112.430359,441.72348,4.12984,70.07193,49.234962,1257.880005,22999.339844,13434.400391,10228.919922,6436.040039,2807.040039,5971.0
2011-01-04,40.589245,4.809231,26.459288,46.825871,36.025055,6.08673,156.37210100000001,25.323539999999998,2.68044,13.263814000000002,3.952659,36.357117,406.799988,32.988689,27.781353,2.639674,1342.254272,29.450491,208.234863,7.454278,359.186035,38.179844,25.735851,2242.557129,13.055522,114.634888,448.231262,4.160575,70.598785,50.570709,1270.199951,23668.480469,13402.299805,10398.099609,6494.310059,2844.169922,6013.899902
2011-01-05,41.110962,4.809231,27.374947,47.494793,36.465584,6.031013,157.203232,25.643751,2.661203,13.505989000000001,3.965991,36.466187,409.5,32.709316,28.453743,2.665939,1356.823853,30.221359,214.533539,7.487645,354.34314,38.14323,26.321315999999996,2208.880615,13.204918,113.900047,462.253082,4.133486,69.928253,50.220936,1276.560059,23757.820313,13396.0,10380.769531,6519.25,2833.73999,6043.899902
2011-01-07,40.537079,4.768761,26.571585,47.208107,35.600845,6.00356,154.212799,25.08338,2.667615,13.273129,3.912666,35.422733,401.0,31.289501,28.531601,2.665939,1329.215332,29.821405,210.029144,7.176274,358.378906,38.091976,25.613882,2227.249756,13.16342,119.778755,456.215118,3.958977,69.688759,48.662453,1271.5,23686.630859,13272.299805,10541.040039,6497.640137,2808.25,5984.299805
2011-01-11,40.997917,4.788995,26.511115999999998,47.208107,35.568226,5.934925,153.0112,24.869902,2.667615,13.682966,3.925997,34.855564,402.600006,30.929762,28.913837,2.626541,1305.435181,29.43965,222.931503,7.132537,356.764587,38.487404,25.532574,2236.434326,13.254717,119.778755,462.052063,3.917822,70.742477,47.962723,1274.47998,23760.339844,13401.099609,10510.679688,6534.839844,2796.600098,6014.0
2011-01-12,41.545719,4.856446,27.349031,48.545982,36.473755,6.156172,155.098175,25.537008,2.712503,13.962399,3.952659,36.546169,412.0,33.118805,30.010916,2.64624,1338.031616,30.71579,231.024445,7.546948,369.679138,38.816906,26.028582,2296.133789,13.570108,123.452965,479.696747,4.292367,71.269341,52.606285,1285.959961,24125.609375,13460.200195,10512.799805,6613.75,2879.110107,6050.700195
2011-01-13,42.232639,4.923896,27.331758,48.163746,36.261641999999995,6.290213,155.00788899999998,25.172327,2.744566,13.757484,4.012649,37.585987,426.299988,34.603676,30.074615,2.626541,1323.075195,31.159395,233.620483,7.710037,374.522064,38.772976,25.931013,2334.402344,14.076393,126.392334,478.355042,4.498124,72.179359,54.069359,1283.76001,24238.980469,13401.5,10589.759766,6562.470215,2915.620117,6023.899902
2011-01-14,43.467365,4.937387,27.962362,49.023804,36.636897999999995,6.306362,158.106766,25.777176,2.757391,14.204578,4.052642,38.225868,426.799988,34.588371,30.584263,2.606842,1311.567627,31.45752,237.438019,7.691513,368.871887,39.461296,26.630309999999998,2307.61377,14.009992,124.187775,476.141052,4.49031,73.041496,54.514641,1293.23999,24283.230469,13464.099609,10499.040039,6556.089844,2920.399902,6002.100098
